Level3	G5R2_MAIN_09MAY2016_LD1	G5R4_NF_09MAY2016_LD1	G5R1_NF_09MAY2016_LD1	G5R2_NF_09MAY2016_LD1	G5R4_MAIN_09MAY2016_LD1	G5R1_MAIN_09MAY2016_LD1	G5R3_NF_09MAY2016_LD1	G5R3_MAIN_09MAY2016_LD1	G5R1_MAIN_31MAY2016_LD1	G5R4_MAIN_31MAY2016_LD1	G5R4_NF_31MAY2016_LD1	G5R2_MAIN_31MAY2016_LD1	G5R1_NF_31MAY2016_LD1	G5R2_NF_31MAY2016_LD1	G5R3_NF_31MAY2016_LD1	G5R3_MAIN_31MAY2016_LD1	G5R4_NF_20JUN2016_LD1	G5R4_MAIN_20JUN2016_LD1	G5R3_NF_20JUN2016_LD1	G5R1_MAIN_20JUN2016_LD1	G5R3_MAIN_20JUN2016_LD1	G5R2_NF_20JUN2016_LD1	G5R2_MAIN_20JUN2016_LD1	G5R1_NF_20JUN2016_LD1	G5R4_NF_12JUL2016_LD1	G5R2_NF_12JUL2016_LD1	G5R2_MAIN_12JUL2016_LD1	G5R1_MAIN_12JUL2016_LD1	G5R4_MAIN_12JUL2016_LD1	G5R3_NF_12JUL2016_LD1	G5R1_NF_12JUL2016_LD1	G5R3_MAIN_12JUL2016_LD1	G5R3_NF_01AUG2016_LD1	G5R4_NF_01AUG2016_LD1	G5R2_MAIN_01AUG2016_LD1	G5R1_MAIN_01AUG2016_LD1	G5R2_NF_01AUG2016_LD1	G5R4_MAIN_01AUG2016_LD1	G5R1_NF_01AUG2016_LD1	G5R3_MAIN_01AUG2016_LD1	G5R3_MAIN_22AUG2016_LD1	G5R1_NF_22AUG2016_LD1	G5R2_NF_22AUG2016_LD1	G5R4_NF_22AUG2016_LD1	G5R2_MAIN_22AUG2016_LD1	G5R1_MAIN_22AUG2016_LD1	G5R3_NF_22AUG2016_LD1	G5R4_MAIN_22AUG2016_LD1	G5R2_NF_12SEP2016_LD1	G5R2_MAIN_12SEP2016_LD1	G5R1_MAIN_12SEP2016_LD1	G5R4_NF_12SEP2016_LD1	G5R1_NF_12SEP2016_LD1	G5R3_MAIN_12SEP2016_LD1	G5R3_NF_12SEP2016_LD1	G5R4_MAIN_12SEP2016_LD1	G5R1_MAIN_03OCT2016_LD1	G5R2_NF_03OCT2016_LD1	G5R2_MAIN_03OCT2016_LD1	G5R4_MAIN_03OCT2016_LD1	G5R3_MAIN_03OCT2016_LD1	G5R1_NF_03OCT2016_LD1	G5R3_NF_03OCT2016_LD1	G5R4_NF_03OCT2016_LD1
Histidine metabolism	18.46528124466821	19.23236850726154	23.566131820391853	21.222511831989138	21.759023494699093	20.169589345038077	19.49888371444812	0.0	0.0	0.0	0.0	21.908622429033006	19.20042666340028	0.0	0.0	0.0	20.828224365123894	19.090361109523258	17.73457570950455	18.137756657806253	0.0	19.66936019089599	19.635036454044403	18.763817913466944	19.380731812503864	18.630251067383252	20.122321079694984	19.73522600914046	19.447079144403034	18.66106442987142	20.276262599930593	18.52517692308506	17.315032891597486	17.987194325555343	16.85787019100431	17.766227224331544	17.476401352837517	17.317049097337943	17.02875826062432	17.159279570717622	15.416405912403672	15.908882067003654	16.187610009421906	16.555442725505994	15.490415736435168	15.84397785420815	15.747665001775278	15.431187237515177	15.650804617747104	15.348828659555904	15.092403736319826	15.574762925899249	15.470070837590436	15.338958729787127	15.100882775663827	15.010506183828005	15.015519987811393	15.09992351490938	14.980086460738805	15.044065283955282	14.914756963027338	15.14564922311278	15.036302585741742	15.101238679693658
Homologous recombination	17.219490664399753	19.844257251670125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.59806930318979	0.0	0.0	0.0	0.0	18.719006648542994	17.894649025199847	16.771743753494096	16.564802139801472	0.0	0.0	0.0	18.3063834078705	19.695276702475308	18.363548117603198	0.0	20.175465352091894	17.83747937498321	19.05242977574643	0.0	18.953804094618725	17.177274442904032	18.271182879749258	16.58189465859036	17.659267725798266	17.682097436463632	17.422510637796556	17.472544707470487	16.9962640552906	16.268628382911352	15.91147289133781	16.856767510295125	17.114691004625385	15.564072687389263	16.657197479771742	15.535691454179064	15.424863129153557	16.32122536222003	16.33307967580498	15.818883475966091	16.117828371603235	16.37206222459675	16.031562061194528	15.757271361984643	15.863668173982358	15.804647595275553	16.07046369999383	15.788930814356801	15.704254890919811	15.71354111241704	16.153650945457645	15.691024755211426	15.78838932254889
Inositol phosphate metabolism	18.218410811317238	19.48520242071975	22.73945253197552	0.0	21.269890034639975	22.30255930159043	19.13914543878985	22.576330888726478	0.0	0.0	0.0	0.0	20.136094750175697	0.0	0.0	0.0	0.0	17.833045224293674	16.49097106703884	17.264426262537413	0.0	18.782201513962253	19.50184938439063	20.212703204077663	0.0	18.09570915909853	20.959213301789998	18.899112982675607	18.631949885119056	18.290904502694506	21.521725007338556	18.62894693679844	18.133180060061456	17.597327830803962	16.691286230544588	18.450916543822487	17.502835129961912	17.03633377077373	16.91630274761859	16.468970935868143	15.322193692637692	15.69648939042454	15.668487163463782	16.51855755594451	15.267488440179848	15.620874500369267	15.432922877846647	15.124644514536481	15.597914703146765	15.279082881694652	14.749814294535032	15.457614244327294	15.3319969703691	15.018489852127164	14.934484802004327	14.756852759254304	14.655590535000139	14.859357846832275	14.704387534198297	14.770217701704395	14.637098369592191	14.777835328297126	14.832624999974211	14.788499794280222
Jak-STAT signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.116349991021785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.969182238357677	0.0	16.293577101060695	14.96904178441489	15.752358046902348	0.0	14.656499820090632	16.58861624521822	16.22665540991434	0.0	0.0	19.373036378108658	15.931231267762325	15.321034746055677	0.0	17.482036830570667	14.540826864420517	16.267170098718946	15.431996759396759	14.885562880193065	15.317047710718574	15.761931004835505	15.347093230305251	14.805452422100291	15.387654763448392	16.257874339133085	15.404708460796332	15.38873969855134	16.137301138167544	15.875778470881475	15.718499630051955	14.752725376168465
Lipoic acid metabolism	18.930278705462815	19.710736055988388	0.0	0.0	0.0	19.238316621689044	19.722081700056528	0.0	0.0	0.0	0.0	0.0	19.333452532585948	0.0	0.0	0.0	0.0	0.0	18.474346212055483	17.71143922354111	0.0	0.0	0.0	0.0	0.0	17.724670902337074	17.858343281687027	18.704603295701986	18.60249211341796	16.77087312181502	17.880353764432215	17.685924397063836	16.70828832217558	17.22191728495172	16.332120680176093	18.50334774603981	17.186924104902413	17.306890714914587	16.179041506450307	16.455674943388242	14.862116249558362	15.505873212606707	15.754960966037638	16.49433579907397	14.985158872033692	14.942428478563238	15.352428469311285	14.977449834287045	15.282265090173365	14.944758447649752	14.754942337988982	15.352371562644082	15.021075098165337	15.045774111088967	14.85952495328646	14.787781798012942	14.749010052406627	14.813964381734321	14.821767214484161	14.670643396249314	14.776148393701758	14.833763153195756	14.872512288983032	14.563256338737133
Lipopolysaccharide biosynthesis	18.44840688552391	19.050533254564865	23.369870527818215	0.0	0.0	20.39017200503874	18.98594423412375	0.0	0.0	0.0	0.0	0.0	20.305242552170345	0.0	0.0	0.0	20.10874042728804	19.638874222830626	17.485191665334614	18.17939390207976	21.160017542430612	18.77591567265249	19.549583000390637	18.413401345036515	21.494371122164388	20.38041560864987	19.86501847278006	19.921461266971956	19.87453269573916	19.23615396949699	20.332292413858752	18.998056209312168	17.652529007214305	18.466080085091917	16.998117001490254	17.911933740083473	17.52729379984805	17.580888067045176	17.15518067925341	17.520812240830537	15.774804379076237	16.196948588423222	16.389952262044964	16.71561925892916	15.755325360334744	16.381537410730473	15.70232382142773	15.64426549604717	15.93169774380717	15.856933931431618	15.569489967386597	15.989661028829374	15.889931552859624	15.815731735673657	15.324644460049207	15.492437831616614	15.284609436380974	15.304967170371045	15.282045018811731	15.291955632864704	15.231372723994323	15.334350493437361	15.21925553846608	15.110353667014891
Lysine biosynthesis	18.396316999023693	20.63539469570843	23.39979257472692	0.0	19.974996377613163	22.002603336640384	19.973098960763433	0.0	20.86194456141498	21.559052346260803	21.255521893983595	0.0	19.394181826840875	0.0	0.0	0.0	20.282698595342286	19.150537395399578	17.511510479828846	17.82096723169953	20.460451622696922	19.97915092064347	20.186930878940963	18.735833701550984	19.055590579884143	18.92426661037246	18.579491369847524	19.429459701021262	18.936794284211242	18.452655573075553	18.652699167747816	17.32433443436979	17.396711996398786	17.763462443389667	16.52774623815702	18.04298399505138	17.21963322434557	17.412726318308646	16.708538171097587	17.44086522893269	15.22658490271646	15.60043724823107	15.949272164051465	16.42164549555402	15.454743708357475	15.60328137192083	15.492261157014909	15.192139902137468	15.36534832846157	15.321404922964911	14.99703279085752	15.393509124946137	15.35017902985302	15.195363571416951	15.015175867270427	14.992625053130524	14.874402144412217	14.922776697406709	14.852175925750894	14.904101870780618	14.88866593360237	14.930944516308863	14.972865719818355	14.841233370979431
Lysine degradation	18.493349501866923	20.258424163173945	24.39652487030526	21.39236873171843	0.0	21.089212069621215	18.43411630248959	0.0	20.334341517581517	0.0	21.242813599507326	22.124274138791346	19.720070809351437	0.0	0.0	0.0	18.243709443302496	20.858493398689717	17.570928050787888	18.12094019494463	0.0	19.00428273716111	20.45690056557195	17.68366421536879	19.248874653800844	19.14902759687789	17.379905576900853	20.514851110993305	18.610057025933497	19.40293910929032	17.87825993151619	18.62705405148243	16.790940254196478	17.876948204426313	16.288399422320115	17.273740291902058	17.082441700326623	17.26204929561971	16.875280332584	16.33190790769011	15.198585130804414	14.954600875176254	16.048649273295446	16.124540313493828	14.701440178757535	15.771377193009744	14.937961564453078	15.241394602278632	15.633034374556122	15.320406553380343	15.010826379985176	15.46216721277542	15.382927552098383	15.224905289508879	15.153921541758557	15.14075057826222	15.038995906667218	15.116035293567162	14.98273447638487	15.036253871396557	14.919316572124297	15.038756626598476	15.117680093801587	15.040827183366394
MAPK signaling pathway - yeast	18.118784259925455	17.599573614722367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.3057551745454	0.0	0.0	0.0	0.0	0.0	0.0	16.557217678483923	0.0	0.0	0.0	16.222796324799464	0.0	16.29829822814844	0.0	16.87281605042206	18.08693781266959	0.0	17.522878710104436	17.335161481825914	17.189869764591535	17.598935635971348	15.331336101154353	15.29189920055516	16.632917337336668	16.62206768728408	15.498789822322543	15.12406193975892	16.151360972727485	15.489787097206106	16.49116017970823	15.441529394339057	15.558878679793947	16.21888896592198	16.659097856635146	15.491310924096494	15.52682252832507	15.53795770895057	15.748839457943888	15.81464080728847	15.380119015005741	15.531895121421318	15.42781706689054	15.642660860245144	15.491025310158786	15.455670195790102
Meiosis - yeast	18.977010551087268	0.0	20.35176530732521	0.0	0.0	19.566875978758226	19.73594281078256	0.0	0.0	0.0	0.0	0.0	18.626793702842992	0.0	0.0	0.0	0.0	19.391968611144314	17.649913304022792	18.35932194690016	0.0	0.0	17.69464719337964	0.0	0.0	19.102091294517074	18.846813215660795	0.0	0.0	19.11693231431162	18.456368377414268	0.0	17.51542388265396	17.77921026382636	16.737827655035332	18.528077034296683	17.43709367278446	17.46609598416135	16.820870832005706	17.018522370201545	15.134522864464747	15.890290951007508	16.461261676300875	16.66675698870646	15.577982942271998	15.669972697900668	15.902354567596545	15.33107153907318	15.623247267428031	15.037734692803093	14.996922830511885	15.701773585090475	15.26103431696429	15.076160845907088	15.044561571139596	14.87982331929779	14.91794048833509	14.957302204807727	14.841792927653454	14.863156903214298	14.891585922772181	15.01601964396274	14.845794950748195	14.99060382025466
Metabolic pathways	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.387632520311232	0.0	0.0	0.0	0.0	0.0	15.740599841297215	0.0	16.50159468106773	17.688250309432185	17.580882935295094	16.106771220152886	17.416990599232207	16.05255670915916	16.161259096784182	16.18804436578123	15.715378828166958	16.099044519579778	16.045282420526018	15.561515255106926	15.916229275895121	15.18533194176065	15.350172203256463	15.663982417898241	15.38382154539601	14.944461426113278	14.975631090016288	15.729241293600197	15.310711842127704	15.791196804920373
Metabolism of xenobiotics by cytochrome P450	18.0673667298763	19.128430921635108	22.580469438055026	0.0	0.0	0.0	18.61157205761717	0.0	0.0	0.0	0.0	0.0	18.73970992953288	0.0	0.0	0.0	21.338809613440475	18.993373332625236	17.663746514845382	17.420980870124193	0.0	0.0	20.861821087260033	18.096475689053346	19.145911302444073	19.575237784470655	0.0	19.475445280344207	19.748822475698322	18.860447218695832	20.57197272338772	18.372236622958237	17.7795348345767	18.386563659834206	17.172150229331596	17.454097773519617	17.888589188394707	17.67446223563593	17.493750180874102	17.352413584512473	15.891015536287744	16.162615457271286	16.63562905809367	16.81614314962046	15.785081554786313	16.19812327237627	16.04437654640216	15.75482717383166	15.41582236860808	15.87282740905114	15.29035393489305	15.789604207716003	15.566701568159118	15.436154173648134	15.239536321388492	15.072242404854588	14.934554010484984	14.995588800406036	14.69406456649675	14.942380621136518	15.08645938353154	14.981924148807275	14.93673159444664	14.76052921567915
Methane metabolism	18.57899966477861	19.958615835791534	22.68841056700531	24.199801645881305	20.718588696826867	21.313753984949827	20.386612392217224	0.0	19.90155470319093	22.50295642406188	23.66589365904643	22.4899218262565	19.16261953771485	0.0	21.52208379215402	25.13242077187686	20.975974657526468	18.80635916238422	17.60802833302794	18.087216038605447	20.66624421700337	19.6522686961973	19.320107717779795	18.11132027588585	20.034432026469737	19.054720722649968	18.928533231603502	19.01873716967698	19.360196212306754	18.100379619064654	18.356991663333922	18.260330016943193	16.70894211454513	17.662518182648935	16.4877257884966	17.585107632304716	17.090174907219556	17.462307370293917	16.44977112329377	16.71095725578513	15.205989840742188	15.525171899535883	15.890107267702417	16.487559762427026	15.312773821846516	15.509089982364502	15.42049578152157	15.351550417437908	15.327447014672606	15.185912725608441	14.966361438300659	15.292519565352473	15.227218087753052	15.059447563104051	14.911262030966155	14.859432012123337	14.91962993205171	15.03298332819149	14.913166258776247	14.940800370657191	14.834443334221547	14.984617945779872	14.967954567495191	14.91880405727107
Microbial metabolism in diverse environments	18.560260471835768	19.63113633505124	22.620415121634515	22.540935283619955	22.16286829822196	21.75207516191947	19.691918555237454	22.683419834449612	20.495816606200005	23.328577739142318	23.280002991918884	23.264151635886854	19.472891451281413	23.338521665535115	23.614264359611287	23.454146727820998	19.784680959607925	18.605891820876522	17.632105436732434	17.78945535942342	21.719817148525166	20.098241743385675	19.55836718467402	18.76167228887911	19.640986508727526	19.073335714471778	18.94484201918619	19.363098215477127	19.518598806910653	18.17506984443311	18.673388626988533	18.291243059994677	17.132680836320233	17.88423999516985	16.672112554334305	17.56079503471198	17.324285089790525	17.44368972083055	16.793140718221327	16.956297989581458	15.266938923643607	15.675624612619675	15.961337489515959	16.47338712427964	15.34059783156376	15.655559788271434	15.503481771155126	15.347427380518086	15.494708253039255	15.240915452080666	14.940783827092346	15.478877947792679	15.329185770749294	15.125378181284256	14.949013266417607	14.846542608078693	14.856220951864904	14.923825177924419	14.81944036028833	14.906145579515464	14.783773118987703	14.882786607220849	14.952573165408289	14.84638340182408
Mineral absorption	0.0	16.572518512835938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.179171068021349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.65661408784973	0.0	0.0	16.736584200485748	0.0	0.0	0.0	16.877599532453964	0.0	16.380909319580958	15.945549761919297	16.686917264216014	15.050236980599156	0.0	16.716771739193202	16.106315333445966	16.72547844341354	17.118456943353138	17.061302324256864	17.010855455540927	15.956442137063762	16.815326343508655	15.982389136863567	16.257560253366574	15.341096963432337	14.999758041671747	15.071232478625387	16.465343048353585	15.76152412433725	16.07119027001463
Mismatch repair	18.425163313612767	0.0	0.0	0.0	0.0	0.0	0.0	18.260999212323714	20.703763139350244	0.0	0.0	0.0	18.490438012190474	0.0	0.0	0.0	0.0	0.0	19.169933721844174	18.518585709340822	0.0	18.5560749016282	0.0	18.688689702890308	0.0	0.0	0.0	0.0	19.46478122033115	18.54774156888672	19.23591205404252	18.151117666058283	16.53125196906964	19.075692401402165	16.689799869677987	18.682112028533382	17.188097496805742	19.047902354444854	17.118028012755317	17.573547545937675	15.368655422087686	16.148666641025862	16.00080458150436	16.7960418643246	15.675330630444291	15.68527908120903	15.802521744603073	15.219159242216936	15.502742567963294	15.113293719383952	15.031449165429894	15.18660639776829	15.386582373143106	15.158018081148187	14.963088254746234	14.961123723354685	14.770436659715413	14.833696910516425	14.83784791024133	14.815880079133896	14.766435342365009	14.99085821951327	15.177888250996137	14.788761268937082
Naphthalene degradation	20.313930771423447	20.694993381443055	22.803612989369235	0.0	0.0	0.0	20.92076059630636	0.0	0.0	0.0	0.0	0.0	18.224053985221335	0.0	0.0	0.0	21.561953164754684	0.0	19.268533219138977	19.48366505660242	0.0	0.0	0.0	18.323572147399208	0.0	19.798381335784864	0.0	19.16538475757761	19.97196602701253	18.157954674390997	20.79511627470193	20.300412883658623	18.557034001973488	19.022096567247473	17.532439173661206	18.626594718824354	18.9293264914755	18.493300103676347	18.401525033595423	17.266066902660192	16.534905753853334	16.63105264328321	17.522391717778248	17.836472257216567	16.310562659295346	16.636072543015633	16.753150073055647	16.296528403749853	15.805214052283	15.800065555737955	15.121416625295197	15.867448657067138	15.71684366760673	15.550139626585242	15.339473858644723	15.50422653679307	15.236947793227817	15.077261623525565	15.187740512712473	15.001444121269756	15.249160704349507	15.252567361957766	15.210432765438123	15.003577762182996
Nicotinate and nicotinamide metabolism	18.276848206614126	21.31891705520461	23.287725769641636	0.0	21.89799112674674	22.589605519107092	19.257796792555922	20.35312145265606	19.19816637167312	0.0	0.0	0.0	19.85784773157799	0.0	0.0	0.0	0.0	18.425401123012307	17.451707654965574	17.966487977762455	0.0	20.11137247421432	20.26363270349465	19.67799118602647	19.808543555130274	18.339979359454738	19.761221346895383	19.706368401599903	19.51856138306667	18.503861864531913	18.61169221810525	18.6281379850628	17.657966877879932	18.385584614200827	17.005710968130206	17.951967909082235	17.6822327192207	18.100649507724636	17.100797604793932	17.23813106125452	15.725049218354128	16.188914523780465	16.38913711039595	17.0012671700845	15.801920250401814	16.201372096142535	15.883440427052555	15.779590605999669	15.796340700591323	15.833037881925522	15.361467105270465	15.874580163973572	15.936759315325345	15.54487075359606	15.385489750881934	15.279991488283695	15.1861219037239	15.184746681404206	15.08932663004809	15.157683269852638	15.13631940024051	15.131432788642606	15.264978731203051	15.089542880741151
Nitrogen metabolism	17.229879814491216	19.770717903683632	22.169333263005118	20.52292862997089	0.0	21.139535065519382	20.357412556443993	22.03890587507462	21.848699475156018	0.0	0.0	22.19700052245636	20.03807622788512	20.88266325228451	0.0	0.0	22.392183293594464	18.547697516558994	16.759802858554476	17.175278342952524	19.08906187522232	20.3106593793947	20.35624588559497	18.878934703285115	18.39776491617299	19.186901872910088	19.387907016941497	18.293166710755887	19.413586344713153	18.72400957934628	18.36059803685284	17.733505471951098	16.79346623812952	17.6071080116022	16.257006350041472	17.12086414854565	17.128954345169873	17.051622474267543	16.759992837572167	16.961819860795	15.35177293378643	15.608655441661439	15.629631348734735	16.48206492072996	15.551380426006622	15.549713391552338	15.65790347032133	14.9808143198808	15.509781921690507	15.184255527331125	14.929219054031753	15.396523480212782	15.421848311327473	15.252580569043284	15.01620779209331	14.967312638964646	14.958010670326937	15.010626517989381	14.862383557383177	14.996259171822683	14.861781338457257	14.953460077109474	15.06584138966711	14.885526337854488
Non-homologous end-joining	18.425163313612767	0.0	0.0	0.0	0.0	0.0	0.0	18.260999212323714	20.703763139350244	0.0	0.0	0.0	18.490438012190474	0.0	0.0	0.0	0.0	0.0	19.169933721844174	18.518585709340822	0.0	18.5560749016282	0.0	18.688689702890308	0.0	0.0	0.0	0.0	19.46478122033115	18.54774156888672	19.23591205404252	18.151117666058283	16.53125196906964	19.075692401402165	16.689799869677987	18.682112028533382	17.188097496805742	19.047902354444854	17.118028012755317	17.573547545937675	15.368655422087686	16.148666641025862	16.00080458150436	16.7960418643246	15.675330630444291	15.68527908120903	15.802521744603073	15.219159242216936	15.502742567963294	15.113293719383952	15.031449165429894	15.18660639776829	15.386582373143106	15.158018081148187	14.963088254746234	14.961123723354685	14.770436659715413	14.833696910516425	14.83784791024133	14.815880079133896	14.766435342365009	14.99085821951327	15.177888250996137	14.788761268937082
Novobiocin biosynthesis	17.99527649567388	0.0	0.0	22.557668247978686	19.061120532919062	0.0	23.89277704414966	0.0	0.0	0.0	0.0	0.0	20.414912366660115	0.0	0.0	0.0	20.520985644762735	19.089485507571666	17.463714677620644	18.396666838950637	0.0	18.8288101927922	19.796399427999184	18.853577177850866	19.65462894960314	20.269122480033637	19.782972851927433	19.70610892619875	18.499630314160022	19.13650873232155	18.413232697347393	18.323670522692513	17.958123905156743	18.383153646958032	16.924059303733532	18.08664000284936	17.68771679909315	17.5399232992588	17.557052291072196	17.25804511202939	15.218001776736283	15.866999961562298	15.657584440715713	16.244211548432414	15.676237707836314	16.211772601874564	15.27138609509238	15.361816734060174	15.762472749656727	15.394158369276479	15.190297603889881	15.311218801136274	15.654548756004814	15.273612581645708	15.076950285015174	15.175718614253572	14.848796689745495	14.752218151612345	14.770468655059116	14.790895448776775	14.854454698823089	14.752952677516333	14.981322012094498	14.777848618841682
Nucleotide excision repair	18.425163313612767	0.0	0.0	0.0	0.0	0.0	0.0	18.260999212323714	20.703763139350244	0.0	0.0	0.0	18.490438012190474	0.0	0.0	0.0	0.0	0.0	19.169933721844174	18.518585709340822	0.0	18.5560749016282	0.0	18.688689702890308	0.0	0.0	0.0	0.0	19.46478122033115	18.54774156888672	19.23591205404252	18.151117666058283	16.53125196906964	19.075692401402165	16.689799869677987	18.682112028533382	17.188097496805742	19.047902354444854	17.118028012755317	17.573547545937675	15.368655422087686	16.148666641025862	16.00080458150436	16.7960418643246	15.675330630444291	15.68527908120903	15.802521744603073	15.219159242216936	15.502742567963294	15.113293719383952	15.031449165429894	15.18660639776829	15.386582373143106	15.158018081148187	14.963088254746234	14.961123723354685	14.770436659715413	14.833696910516425	14.83784791024133	14.815880079133896	14.766435342365009	14.99085821951327	15.177888250996137	14.788761268937082
One carbon pool by folate	18.61072096344485	20.772578971170585	22.019037760923972	22.446900548853666	0.0	20.219360864118357	20.68712988313474	0.0	21.73947096529176	0.0	0.0	21.391309537588388	19.223275025846636	0.0	0.0	0.0	0.0	18.802131648182677	17.733129636028977	17.848153615224838	0.0	19.93957753384631	19.37334780317478	18.236881024696057	18.876336125739112	0.0	18.98108211829153	19.29595724375079	19.483706521594936	18.41700630353593	18.397189015688536	17.997364392172063	16.52006838138356	17.397328418840615	16.400921522416528	17.13601817091259	16.851284842980547	17.123137935950442	16.170291952045996	16.856890612616695	14.879070937776714	15.359713603873915	15.798381623231187	16.155752642240827	15.126303057337536	15.23571299272932	15.420898203032799	15.070271325076996	15.275056469414436	15.029596145468286	14.90813174879354	15.243965807230285	15.104046916186126	15.069288936921655	14.900036764245256	14.845624432322465	14.887924506333079	14.914308205214319	14.832251483504152	14.87882441907733	14.86198272646554	14.92562564819022	14.919651438951277	14.759576422292412
Other glycan degradation	20.263146049513345	19.61819163848622	23.079152025879715	0.0	0.0	0.0	0.0	0.0	20.635098073062952	0.0	20.84467188388095	0.0	20.128809631445073	0.0	0.0	0.0	21.05804401825353	0.0	19.176605733306946	18.158230469718898	0.0	0.0	0.0	19.561158965618358	20.837079306763503	19.577916573769745	18.489615932258094	19.197738389864682	19.88312186124662	18.230837563712758	19.366791640133034	18.657725984910975	17.868158895557425	18.507786866997954	16.30207609089832	18.92221391940176	17.434469537554484	16.891471966681383	17.33838819691717	17.18995379689579	15.145301408844123	15.511516692285388	15.297790353137561	15.963011941048698	15.348926805918913	15.533374591387048	15.063393382009787	14.996584802541669	15.19043093494068	15.317907980007227	15.28046259940104	15.432167751723778	15.428543195964679	15.230979776171022	15.087553351461857	15.211529809924558	14.901216175289495	14.964912449375822	14.842759445128811	14.79832409835528	15.025879494213003	15.034790353130466	14.875596306381704	14.861516225689538
Other types of O-glycan biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.544601356061097	16.792488309477505	0.0	17.710172055448	17.10571873235456	17.001819935091817	16.82950384961282	17.425347390380892	0.0	17.411480247330804	16.50209013460239	14.474245965767402	14.630343428573264	15.445760675042548	16.243981393768614	14.893882419385495	14.70823421269525	15.146982298266344	14.67879623718234	14.935939661045902	15.151770607841486	14.631983282501542	14.7804345693598	14.941649396092535	14.924195659454353	14.966120630368545	14.87535244077114	14.908696663994084	15.018095532101716	15.006486726852728	15.173074567296718	15.234213380488807	14.971062099761205	15.166076114884078	14.523024085618301
Oxidative phosphorylation	18.283728006466443	18.900170553638727	21.290524342874118	21.100754061654165	20.35601962345534	0.0	19.466411863729007	0.0	0.0	0.0	0.0	19.886397218503458	18.13682567935402	20.20799052755277	0.0	0.0	20.560920248849527	18.423245102873995	17.28076788127294	17.464508800354515	0.0	20.99189909039715	0.0	18.332918946254093	19.230185853143745	18.31234014877221	17.850678823311142	19.135984258659605	18.353663394607892	17.528235084774376	17.8509652281982	17.956587302163758	16.446726801858123	16.887920074852648	16.130867608788854	17.029112297829432	16.703656921738446	16.78059368427175	16.10481951127072	16.55119792413155	14.634876878547235	15.16664782975086	15.482924766284748	15.86042021725564	14.930131883824798	14.980646420218008	15.139359141766475	14.817822545421633	15.061120534832526	14.809858444801185	14.58671230432608	14.996369680079491	14.854754323171834	14.81348878216799	14.684725592622383	14.572398880752209	14.555631910982404	14.602318860238801	14.61060321285462	14.62058011519488	14.514201908860418	14.604911405845234	14.723477390845042	14.570909993417338
PI3K-Akt signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.116349991021785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.969182238357677	0.0	16.293577101060695	14.96904178441489	15.752358046902348	0.0	14.656499820090632	16.58861624521822	16.22665540991434	0.0	0.0	19.373036378108658	15.931231267762325	15.321034746055677	0.0	17.482036830570667	14.540826864420517	16.267170098718946	15.431996759396759	14.885562880193065	15.317047710718574	15.761931004835505	15.347093230305251	14.805452422100291	15.387654763448392	16.257874339133085	15.404708460796332	15.38873969855134	16.137301138167544	15.875778470881475	15.718499630051955	14.752725376168465
